cat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
2,-0.679758493,1.343972365,-0.795756205,-0.15170287,-0.121037741,-0.077000695,-0.870891368,0.110338665,-0.258681017,-1.578091396,-1.309993088,3.496432683,-0.200358703,-0.48262199,-0.776909615,0.963509493,-0.456697183,0.0766035,0.257426285,0.139716331,2.463060245,-0.027471412,-0.738506503,-0.449827151,0.415084397,-0.174521706,1.101228845,-0.848937255,0.071572307,-0.973581745,-1.081574948,0.495281194,1.270628298,-0.285346146,0.472757317,-0.98363223,0.072999439,-0.518658885,-1.450547077,-3.873604977,1.495900417,-0.001308289,-1.117167859,0.968136743,-1.276418295,0.834811127,0.164453612,-1.89666946,3.683689872,1.064371565,1.095407736,0.927967578,0.78215286,0.543287579,0.549711832,-0.606657171,0.944895334,2.177851052,-1.063304585,0.519973279,1.359938214,3.353124789,-0.108972968,-0.815779667,-1.325764806,1.78789191,0.149204053,0.584339281,-0.25492485,-0.574372747,-1.059056711,0.751031903,0.205464231,-0.083681802,-0.670545835,0.317427268,2.04963735,-0.798382181,-0.861215747,-0.511271645,0.154800736,-0.539490559,-0.493448158,-0.972806472,1.30102391,-0.707414773,0.432601002,0.822539854,1.148003562,-0.491120866,-0.987258144,-0.129946535,-0.150791317,-0.465617301,0.255205359,1.232052233,-0.102215949,-1.107501518,-0.623152859,0.230414708,-0.304562815,-0.294927264,0.522951827,1.927194321,1.640029304,0.280380073,-0.034045962,0.547686791,-0.583310135,-0.495978926,0.802673235,0.109925086,-0.619467185,-0.188991587,2.649744006,-0.275655532,-0.216586757,0.221941147,0.291889058,-0.829848961,-0.884774461,0.220262623,-0.51638926,-0.496591958,-3.95782975,1.106289387,-0.103337069,-0.356152065,0.423907769,0.452695553,0.539807396,-0.348041285,-0.800408295,1.460817525,-0.524267259,0.919852613,-0.111098043,-0.807665943,-0.087778474,-0.046410103,-0.1336933,0.558302138,1.192721169,0.301713294,-0.175905624,0.197838724,-0.936726418,-1.189706677,-1.105470574,-0.064650931,-0.230912845,-0.662395609,0.084569308,0.389530729,-0.222685145,-0.304902783,-0.926818369,-0.870496158,1.060270288,-1.214760371,-0.961919339,1.559938874,0.126754958,0.083278705,1.449138725,1.488068484,2.146458387,-1.31722254,0.424835153,-0.631449811,-0.83322414,-0.826134284,1.948623923,0.665372812,-0.204215844,1.08434825,-0.889639738,1.395794109,0.34885165,0.358189924,0.872930429,0.779295424,0.084714882,-0.333271019,-0.624055574,0.039916301,0.148753494,0.377981031,-0.313014688,-0.254853297,3.827712594,-0.067057693,-2.079315791,-0.329069134,-0.102365828,0.792880102,-0.582050296,-1.060405233,0.100485221,-1.573897001,0.074111262,0.495548085,0.025510849,-0.187118303,-0.771506371,0.332945949,0.364417377,-0.445543916,-0.014821663,0.683375376,-0.631610087,0.010769578,-1.026310675,-0.936164021,1.417004935,-0.109100383,-1.728342229,1.046311807,-0.992156903,-0.22368941,0.273496367,-0.729013857,-0.169718991,-0.114225378,0.124147312,-0.572485443,0.040832064,0.173977289,0.267540359,-0.64477928,-0.334565058,-0.001384189,-0.520567343,-0.931754321,-0.427144486,0.921181787,0.131837363,-1.006657891,-0.614839061,-0.482344291,-0.029399343,-1.019074619,-0.281862304,-1.124892767,0.295407769,-1.544560943,0.291351466,0.62031591,0.64822922,0.276386333,-0.299198328,-0.376731097
2,-0.336393883,-0.238074671,0.120568017,2.12335252,0.270853213,-1.838179025,1.015671793,0.304216727,1.086291246,0.023509807,1.199845105,0.468915976,1.689556009,0.058644532,-0.058959522,-1.079310802,-1.226432949,0.118459981,0.536671777,1.238463077,4.848602282,2.617634493,-0.499596371,-0.899034735,-0.225448067,0.378683625,-0.521241307,-0.374001956,0.330198293,-0.319908379,1.231346778,1.605912613,-1.587992356,-0.700475035,-0.594496911,-0.343243099,1.121283681,-0.968432072,0.558179968,1.125144801,-0.043916651,-0.44472784,-0.793784864,-0.01499032,-2.644238735,1.652136995,1.226982872,-1.021048122,1.72559512,-1.616119415,-1.314416971,-1.137408783,-0.759110256,1.454617793,1.846639579,0.551016195,0.021080149,-1.408695134,-1.079816,0.059567342,-0.480802453,-0.664602095,2.725981011,-0.162749171,0.024209562,-0.323608798,-0.974022167,0.701112886,-0.011151703,-1.299495868,-0.540381579,0.24060377,0.030582857,-0.983632707,0.207000807,0.823435824,-0.20459022,-0.138044651,0.433891608,0.903569875,-0.245324328,-0.578119908,-0.791500648,-0.608721212,-0.651475708,-0.610397331,-0.484439507,-0.134571452,-0.327889509,-0.986856843,1.392961065,0.769204602,0.676136352,1.614171477,-0.046683804,-0.963029215,1.404023878,-0.284529507,-1.822836503,-1.154737571,0.289210082,-0.16992624,-0.568549426,-0.068120165,2.156782293,1.157418922,-0.449209353,2.408450767,0.077460347,-0.723993032,-2.410294158,0.580315389,-0.069192965,-0.274808584,-0.73542526,3.005395521,2.191372514,0.446546282,-0.60448154,0.032846271,-0.943584249,0.072266583,-0.62139156,0.82998177,0.376394876,0.519071396,-0.069764795,-0.734126914,-0.164710302,0.142729942,0.162770506,-0.207060725,1.194824295,0.088823396,-1.097957277,-1.05537315,-0.203690443,0.126102379,1.8856927,-0.146324188,-1.615457834,-0.628853913,-1.029996303,-0.106903453,0.099318195,-0.543165317,-1.05249021,0.943499634,0.377973944,-0.370977285,-0.052764734,-1.776420193,1.472086163,0.345953114,-0.228164552,-0.253987496,0.104356345,-0.486877795,-2.184983338,-0.733390851,0.66938215,-0.32550884,0.712672427,-0.350789335,-0.656081618,-0.129010874,-3.023078878,0.924105593,0.472754525,1.400411204,-0.264303801,-0.497307057,-0.607136952,-0.606964238,0.370861676,1.89262502,-0.553405429,-0.852992704,0.574325796,0.417438587,1.153115294,-0.600156991,-0.558822431,-0.27839286,1.483204167,-0.51792914,0.071722496,-0.410743646,0.156599993,-0.506326494,0.766553011,-0.645773154,0.00831753,-1.375324055,0.086171575,-0.096434134,-1.043020086,0.52633833,0.578917862,-0.077037365,-0.185047499,-0.554123363,0.037389387,-0.313799419,-0.618270772,-0.869691197,1.224911583,0.766921949,-1.149693664,0.417193184,0.431525366,0.249874981,-0.744906824,-0.000641409,-0.249587904,-0.020808574,0.162075763,0.20001223,1.857389935,-0.05986664,-0.504597711,-0.124337425,-2.552720703,-0.368622337,-0.26601755,-0.120355483,0.483633341,0.114705811,-0.77899838,0.165004717,-0.540943749,0.309153693,0.347698605,-0.661373028,-1.015088095,-0.59364046,1.222707683,-0.175226768,-0.134489431,0.042749894,2.254969528,0.022799413,-1.024442144,1.243917345,0.262120045,-0.751302817,1.574045481,-1.409378386,-0.159556138,0.001214171,0.473012806,0.095458538
2,-0.140051306,0.029810148,-0.043657843,-0.089306658,-0.217999393,-0.184235535,-0.621721773,-0.076853142,-0.194577627,-0.331164779,-0.132224445,-0.38957579,-0.309547746,-0.108750225,-0.036924611,-0.895186414,-0.609521529,0.20118944,0.199091357,-0.138313181,-0.124577271,-0.489685986,-0.356807847,-0.592372927,0.059243871,0.048171309,-0.065552253,-0.488944135,-0.182938422,-0.824056309,-0.422374009,0.225637707,-0.063195395,0.073138267,-0.176576252,-0.274984516,1.12352692,-0.592178155,-0.207447977,-0.702480619,-0.537907201,-0.217570327,0.143135987,-0.695480409,3.561762866,3.441486812,-1.385293181,1.322427473,0.423797728,1.909078984,-0.336508756,-0.861811411,0.182390422,-0.391168541,-1.249104776,0.198974588,-0.396902805,-0.650084568,-0.136592097,-0.306747547,0.442071232,0.11644528,-1.694616397,-0.346779318,0.126431367,0.182001119,-0.427376387,-0.148996823,0.654534078,-0.162762073,-0.07230945,-0.204336945,0.755768344,1.864137735,0.197344073,0.113282126,-0.498932583,-0.835024306,1.454564522,2.808083273,3.314026643,3.415471816,-0.751040353,0.987864519,-2.452109854,-0.639127099,-0.079641739,0.023251256,0.799926517,-0.303293756,-1.212424693,-0.021704796,0.95481488,-1.127963751,0.144925688,-3.209260415,0.262195133,-1.641404318,0.600739047,-0.962464836,0.261859897,0.194685836,0.186353855,-2.631768987,0.757844801,1.126167874,-0.192271444,-0.194215427,1.253277086,0.403641384,-0.450168269,-1.361039531,-0.688392135,0.948540195,1.028050765,-0.340689145,2.622071013,-0.277069787,-0.486128556,-0.889451507,-0.020274815,-1.202217866,0.883804296,0.846358012,0.309198295,-1.257312153,-0.016792618,-1.649164386,0.848197803,0.027438755,0.049471609,-1.325512819,-0.49634091,0.757995705,-0.177707007,-0.549408301,-0.768869043,-0.6264798,-0.312136516,-0.301329389,0.096141921,-0.184960163,-0.254353319,-0.134789569,-0.639763328,-0.01386037,3.061491143,-1.472321278,0.475639294,-1.163645482,-0.185561312,-0.518094954,0.783690495,-0.258729593,-0.250030865,0.308692067,0.285471861,-0.300489856,-0.03085454,-0.074906191,0.80875462,0.224074947,-0.532816655,0.608028563,0.342675712,0.682794144,-0.878517511,0.322329998,0.116347636,-0.311541395,0.33529199,0.10139262,-0.434106664,-0.407305129,0.160008956,0.483149761,-0.885467241,-0.238978042,-0.224674649,0.083677834,0.241289805,0.002175622,-0.151683682,0.500621608,-1.484098793,-0.72579349,0.119782598,0.130421829,-1.433525386,0.205602806,-0.271940126,-0.312445841,-0.702882991,-0.231084691,-0.304630526,-0.464625838,-0.542221952,-0.336678729,0.392480599,-0.230940294,1.177591034,-0.575368069,0.331931618,0.468533969,-0.337574823,-0.857294717,-0.278752727,0.876148912,-0.61009567,-0.403159079,0.262292397,1.156476782,-0.216706798,0.300376378,-0.380201064,3.160300714,-0.857122468,2.106104853,0.27531374,-0.855583227,-1.756384324,-0.274848778,0.088936142,-0.266076104,0.477108213,-0.484126454,-1.009418684,0.2028354,0.165444652,0.064785851,0.463148013,0.447587982,3.481896457,0.704818407,3.743969189,0.271143839,1.897894908,-1.086242711,-0.866251744,-0.237207761,-1.389227837,0.6897501,-0.318941598,1.622345308,-1.838587115,0.358635213,0.259088052,0.08378369,-0.23755309,-0.915093098,-1.005857591,3.025292022
2,-0.116546128,-0.407369196,0.152774071,0.060567906,-0.283538542,0.10848604,0.315010853,0.321230959,1.612546075,-0.195449468,0.379076322,0.294419081,-0.12799779,-0.548976626,0.113766445,-0.008969084,-0.075426579,-0.183522154,-0.652865974,-0.284553112,-0.05340558,-0.424222967,0.312421696,-0.333236628,-0.631303516,-0.570506371,5.454080229,-0.051178192,4.073579112,-2.513831454,1.839373733,0.067570078,-0.069144285,0.015370003,0.434561224,-2.534031071,-1.141992979,0.863653781,-0.577568427,1.008425898,-0.068348165,-2.624962824,-0.638915665,0.283458226,0.18698774,0.283499639,-0.06925351,0.724707676,3.031251799,-1.389547309,-0.291345466,-0.057705792,0.043127838,-0.307241402,0.756318728,0.830655468,0.147738713,0.322615994,-0.018822232,0.256302465,1.323081748,-0.250315145,-0.180719343,-0.234437816,0.579803981,-1.032381642,-0.755173825,0.785023311,0.378671654,-0.549030503,1.463712234,1.561745437,-0.699495607,0.290472972,0.863443504,1.140968956,0.185007598,-0.071016106,0.23526659,0.067937328,0.288220681,5.885857322,0.347193363,1.206195748,-0.012437853,-0.424995172,-0.280023745,-0.404552026,-1.732133098,-2.990766939,1.151459601,0.502335644,-1.040400701,-1.592567864,0.733233017,-0.347344286,-1.987952252,0.44738708,-0.639434602,-0.484716857,1.056600065,-0.718890709,-0.026039567,-0.133998875,-0.509151599,4.490518869,-1.986592749,1.256096684,-0.479071885,0.612224948,-0.127468738,-0.572523078,0.859093922,-0.330125917,0.231476926,-0.538784176,-0.592686446,0.896816593,-0.620826092,0.700017726,-0.422828093,0.612868752,0.203392204,0.367583464,-0.543894287,-0.84034639,0.064715521,0.274133064,0.332826153,0.386820979,-0.108691164,0.362819302,0.165960096,0.355533324,-0.073787015,0.179314585,-0.181199007,-0.655222899,-1.310795163,0.142972508,0.064567868,-0.062468474,-0.874002053,-0.03263646,-0.356954204,-0.140719984,-0.267100636,-1.490734288,0.488430046,0.068909906,-0.369698911,3.398820437,-2.224599669,-0.837399325,-0.266335553,0.271631048,-0.500876671,0.077641438,-0.168659044,-0.348992082,0.606088527,-1.059851196,-0.164410459,-0.113309078,-0.962228529,-0.292567193,0.753197062,0.053762959,-0.220912277,-0.677988802,-0.240480794,-0.424623606,0.226445922,0.118387692,-0.19242334,0.861013778,-0.154955478,0.589846278,-0.427238777,-0.630586649,0.50585269,-0.232094795,-0.134896596,0.014168411,0.159101752,0.001439976,0.250005149,-0.467225856,0.285238297,-0.025681242,-0.060276824,0.111355671,0.203055049,0.223962814,-0.01785918,-0.276465931,-1.058333069,-0.04064253,-0.402855868,-0.144563571,-0.376293674,0.520811492,-0.334720082,-0.150544915,-0.646085078,0.38599434,1.115510676,-0.074584719,-0.905973102,-0.561375604,0.02335251,-0.083290188,1.242348369,-0.176359007,1.653814985,-1.484822613,-2.101960472,-0.265908214,0.021048743,-0.940911503,-0.488961103,0.172973572,-0.090279083,-0.230424622,-0.303455885,0.180131759,-0.27314996,-0.984116224,1.324610522,-0.710056891,-0.105549669,0.246706852,0.165949304,0.336824875,-0.610081391,-0.012084702,-0.644904468,-0.45703542,-0.263579572,-0.312883942,-0.303036,-0.028097618,-0.029364736,-0.294610448,-0.24073836,-0.14589789,-0.078100715,-0.065124971,-0.131306898,1.313688573,-0.003443192,-0.311710951
2,-0.955467714,0.714375489,-0.538474372,-0.229137779,-0.30433115,-0.465086634,-0.038280344,-0.97398186,0.806536244,1.370071259,1.457193721,-0.169754126,1.52450229,-0.553420769,0.430762696,0.247853241,-2.034342427,0.234203446,0.395415631,-0.722563445,2.209619396,0.063995294,-1.196524861,0.584657371,0.779727979,-0.905580122,1.570239753,-0.920634415,0.30148404,-0.192846725,-0.122722614,0.707587728,-1.589302311,0.115335719,0.274919427,0.007560533,-0.606040554,-0.081550195,1.250906878,0.029699079,-0.566559163,0.15184632,-0.338989613,1.314900002,-1.23597679,-0.558946346,-1.220205945,0.534299854,0.67871012,-1.543586224,0.570553602,-0.277900714,0.029272344,0.29890568,0.378671056,-0.889228322,0.626748863,0.548591787,-1.497243994,1.604982379,-0.672492632,-0.110373669,0.382143463,-1.805051068,1.158636422,-0.47875581,-0.128441233,0.913222393,0.76394176,0.672392202,0.452365303,-0.091854227,-1.322771183,-0.509614046,1.975227311,-1.857644015,-0.976388412,-0.043188595,-1.14183897,0.360584111,0.149942175,-0.837298154,-0.611983615,-0.719853684,1.742725167,0.135882704,-0.937734232,0.228833397,-0.137651584,0.45542544,-0.946081819,-0.653878946,-0.311122735,-0.23162259,1.549014674,-0.129941097,0.149122839,-0.003982892,-1.19889506,0.613559749,0.826771167,-1.168118198,-1.107697829,0.348260693,-0.219531264,0.166221605,0.069355936,-0.180953463,1.453590008,-0.196464008,-0.956084765,-0.953157862,0.738238521,-1.384724915,0.131106827,-0.624756114,-0.115708128,1.505476534,-0.734811115,0.277761776,-1.153732098,-0.138597602,0.981419412,0.558222289,-0.293976712,1.028610693,-2.714975991,4.098139356,0.269125677,1.527758826,1.822184057,-1.468487307,0.148870202,-0.546818145,-0.441345944,1.650394509,1.158085581,0.418059032,0.169087295,0.252476325,-0.832679633,-0.381396047,1.463226951,-1.225504054,0.0172775,0.073683151,0.232681299,-0.537902078,1.739681215,-0.137399438,0.07331105,-0.443840113,-0.320330451,0.199299531,1.3106802,-0.611176244,-2.153769849,2.12326276,-1.355929201,0.603064967,-0.453568985,-0.746610639,0.070603139,0.734878258,-0.089361051,0.679242185,-0.656146686,-0.055138486,0.110862629,0.182830828,-0.040474281,-0.308165172,-0.158737557,0.577136831,0.394727122,0.68988108,-1.223954908,-0.603756995,0.050058943,-1.878692019,0.956202092,1.205453188,0.13497688,-0.824411234,1.811794163,1.613651157,-1.06180976,-0.133602067,0.398060651,-0.241681194,-0.346926009,2.174584922,-0.322957966,1.728691598,1.359752283,-2.993345276,-0.161635956,-0.026720845,0.594650713,-0.061331955,1.198449606,-0.698351671,-1.119295341,0.902484263,-0.683043598,-0.029252396,1.934826226,-0.326451333,-0.284172699,-0.753018738,-1.001224899,-2.706676021,0.688909204,0.173242601,-0.573979487,0.391835943,0.417563307,-1.068999559,0.164431735,-1.430900752,1.01497231,-0.18824155,0.294220148,-0.988919993,-1.575514609,0.207953964,-0.460959248,-0.36720103,-0.039244168,-1.740568462,-1.119394419,-0.834468485,1.48680241,0.241897571,2.8978146,-1.433421685,1.927629337,-2.002561415,-0.576134841,-0.522232629,0.208118629,1.267803311,-0.558322485,-0.105680537,-0.884323413,1.502425898,-0.016147848,-0.119984954,1.247064635,0.270949951,0.619526365,0.10523172
2,-3.765412585,0.192952181,-1.359982668,-0.078283437,0.164270021,-0.441736099,-0.122614894,-0.023359611,-0.04972009,-0.027039887,-0.629029737,-1.353983847,1.801115999,-0.796469156,2.105162838,0.99539505,0.661198092,-3.109779067,-0.147922918,-0.236706542,0.117017943,0.950934087,0.317948721,0.563185785,0.418322182,-0.305167928,-5.796510552,-0.443569062,0.079177266,-1.804731841,-0.417654483,-0.503738475,0.015036464,-0.422241214,-0.662520818,1.759326333,2.046922532,-0.319479821,0.073738149,-0.57428497,0.023648671,-1.452909049,0.888799286,-0.003747894,-0.765126897,1.739132509,0.671031233,-0.173250931,0.412261059,-0.63697148,-0.713998556,1.349549852,0.512494643,-0.366976396,0.89056085,0.849275913,0.98590224,-0.83356327,2.985430447,-0.190253032,1.430453354,-1.412636237,0.535132943,0.081159281,1.320189387,-1.69872747,-0.166972375,1.182836352,-0.200463485,0.25501861,-0.311967356,-0.64776874,0.069332946,1.525822462,0.652688446,-0.636463105,0.469092699,-0.063612057,-0.075213205,0.128866623,2.610449928,0.962637257,-0.041557659,-1.603493849,-1.112582602,0.017239883,0.637686625,-0.417736419,-0.083218484,1.960797057,0.48567838,-0.324272927,0.441536433,0.206117277,0.317144965,0.531275388,0.151987086,0.281158591,0.406026272,-0.742069005,-1.133590949,1.878494392,1.256098119,-0.789408413,-0.661539574,0.319442628,0.303582073,0.63622902,-0.946310093,0.736735158,0.377915283,-0.251825638,0.623293636,-0.742089964,-1.765998045,-0.135432457,0.699578904,-0.155410654,-0.448731854,0.063873537,-1.231053004,0.10305426,0.199598453,-0.042972171,0.128514024,-0.868939143,0.015754979,0.052575011,0.213916353,-0.555301978,-2.025034134,-0.820075746,0.057888387,-0.28325704,1.288996529,0.288378432,-0.464038193,-0.007177432,-0.735873753,0.537314886,-1.140690146,0.671777991,0.687951094,-2.519092553,1.278493678,0.086769756,0.450807447,0.548465533,-0.086380851,-1.918225395,-0.28856477,-0.603549155,2.553068121,0.168730599,-1.308139821,-0.139553527,-0.632819391,1.065728341,-0.104827168,-0.418300831,0.584487779,-0.1497862,0.618888772,-1.721258717,-1.619630629,-1.162167897,0.918870416,-1.312205234,1.709714951,0.971249113,0.9119615,0.267326629,0.955888154,-0.164603429,-0.42272442,-0.115704314,0.700667518,0.165346591,-0.488768389,-0.31643611,-0.060546605,-0.064157456,0.294139059,2.005205095,-0.756328426,-0.211384644,-0.442222962,1.45347487,0.015445021,0.938833339,0.916236203,-1.345440618,-0.021932412,-0.273376892,-1.313733849,0.476130787,0.020495621,0.092247377,-0.305636765,0.272476044,-0.593206301,0.241337581,0.756676903,-0.198347307,-0.149484557,-0.147222695,-0.212069251,-1.360377752,0.415413661,-0.093166982,0.749885392,-0.61149328,0.336284058,0.014689133,-0.2816971,0.008917932,-0.115233151,0.378890513,-0.755038147,0.127283204,0.480361156,-0.119551149,0.54862869,1.074261317,-0.274364352,0.087430581,0.869857521,0.253288987,-1.454255382,-3.463439805,1.000615387,0.472443168,0.740321768,-0.339102306,-0.571665662,0.751034529,-0.292675956,0.083145917,1.043886701,0.292091037,1.134776456,-0.070933762,-0.234895347,0.03310724,0.647507022,-0.186034475,1.307467045,-0.042869451,-1.64698168,0.311039277,0.534681712,0.266293913
2,0.306822341,0.079518188,-1.245297016,0.75215199,-0.447104861,-0.543966467,0.062380365,0.124909435,0.008013746,0.438858735,0.131449382,1.495616485,0.578293865,0.109101862,-0.72802186,0.429409949,0.62600663,-0.823584866,2.345588527,-0.04986696,-1.261911356,-0.259391283,-0.19121958,-0.206225239,-0.015908135,-0.161671968,0.473688415,-0.659387357,-0.4118427,0.530027544,-0.174533805,0.95931614,-0.365168092,0.040915586,1.824884615,1.377737688,0.875909906,0.787102049,-1.289440686,2.35244956,0.36554012,-0.919623287,1.258916631,1.874585887,0.71825964,-0.119504265,-1.037228624,1.154874247,-1.926378054,0.112339384,0.615791389,-1.019549237,0.152082215,-0.848145151,-0.69919594,-1.886680687,2.639281713,-2.213883603,0.671931012,-0.38117459,0.192601674,-0.143522416,-1.401933092,-0.37291576,1.211617485,-0.370277741,8.16E-05,0.079773705,0.801232231,-0.60921843,-0.496616013,-0.604409057,0.012039165,1.386511488,-2.074933501,-0.767597166,2.865329115,-0.924061599,-0.996304138,-0.608274885,2.932353574,0.861437373,-0.003649053,-0.168942745,-1.4112682,-0.442274302,-0.324202837,0.690626276,5.141940658,-0.727828124,0.741978078,0.666002516,-2.076778096,-0.51448181,0.154709053,-0.010455343,-0.923328482,-0.800979769,-0.798631076,-1.032437144,0.179217372,-0.247458068,0.175212931,0.292824012,1.157072025,0.636533632,0.571465142,0.312810648,-0.645754636,0.684488476,-1.32648199,1.188846484,-0.482666582,-0.248343647,-1.014486278,0.088876884,-1.011963634,-0.841809557,-2.184103443,-2.551868644,1.066862013,0.348774706,0.622328539,0.544634218,-1.295364618,-0.168845636,0.329594933,0.834622831,-0.447822715,0.726265894,-0.77203089,-0.85639872,-2.250075768,0.097211893,0.464096102,-1.628829696,-0.828628845,-2.589362219,0.859526857,-0.559020697,0.070878931,-1.640485869,0.719951346,1.108980699,3.567020744,-0.295012351,-0.649378379,-1.165759113,0.87969139,-0.258792467,-0.230311581,-0.522687707,0.664424793,-2.223681759,0.865683152,0.63531327,0.66276412,1.301720381,0.501748446,-1.373893327,0.234318815,-0.014489054,1.03888881,0.229026542,0.484317183,0.46576916,0.53076198,0.37267365,-0.102285053,0.284780591,-0.063515451,-1.261448392,-0.486344977,-0.153658871,0.079486362,1.074050553,-0.887308396,0.009870525,1.239903384,0.066544446,0.231417624,0.402917587,-0.874023539,-0.084103598,0.105978309,0.047419202,-0.734511362,-2.936426385,2.044353638,-0.484877067,1.208082723,1.133915833,-0.390206009,-0.063872078,-0.256938287,0.528233459,-1.904898052,0.720898469,0.325646855,-0.3355611,0.437618689,-0.090396304,-0.713848337,0.37503102,-0.503919896,0.626738358,0.197267889,0.147856574,-0.789139341,-0.105798192,-0.716110841,-0.42743185,0.129143228,-0.392745349,1.637801362,-0.503914108,0.201766398,0.195943906,-0.201713344,-1.301003052,0.732639116,0.563920484,0.3645317,-0.403571733,0.189854612,-0.37414246,-0.308998288,1.020468981,-0.872132276,0.42848381,0.663824813,-0.634197789,0.071981806,0.666407021,0.318394682,-0.279820326,-0.303388185,0.707998485,0.363885769,0.103820479,0.137800217,-0.037992215,-0.376460217,0.149852335,0.465384898,0.245015597,0.40267802,-0.762774963,0.083779488,-0.138058364,0.059234587,-0.645241727
2,0.061129256,-1.035182092,-0.165151412,0.189225336,0.298816643,0.106530777,-0.189516559,0.606364642,-0.329049244,0.144326447,0.308989931,0.369932878,-0.474124671,-0.389558962,0.561314088,0.098277757,-0.749203696,-0.046685201,-1.606390851,-0.067486655,-0.051669464,-0.303358179,-0.590949576,0.679329437,-0.622905071,0.494255013,-0.46366723,-0.847334603,-0.697316569,-0.63713106,-0.028003333,-0.06602801,0.064682926,-1.134744988,1.108079882,-0.960114384,-0.20691645,-0.054643957,-1.153664624,-1.390876951,-0.177064569,-0.357027864,-1.068862344,0.110984782,0.229465076,-0.42765978,3.995783993,0.774330526,0.80771825,0.536072457,0.015730609,-0.679289385,-1.339451581,1.18995719,2.821003224,0.306623313,-0.511284636,0.211777528,1.612212141,-0.323059413,1.029100748,-0.122297336,-0.638697755,0.320709935,-0.492591199,0.273820812,-0.642702858,2.449083947,-0.304806735,-0.963121273,-0.076017452,-0.560055099,0.886220555,0.651301951,0.073965047,0.158878627,-1.008010919,0.162283669,-0.695315512,0.673471626,-0.660503049,1.28311047,-0.573487847,0.387812752,0.379586926,1.276489587,-1.267982258,-0.780590461,-0.028292803,-1.083556351,0.282662268,0.496793193,-1.106511223,0.55370725,-0.461465615,0.518775918,-0.975612033,-0.056240221,-1.081235221,0.584202154,0.555426007,-0.059245526,-1.229781685,0.221222331,0.063314628,-0.691730444,-1.062093965,0.120423675,-1.179389122,-0.775039018,0.049658759,-0.607109132,0.194836907,-1.214459099,0.844976181,0.182932948,1.376616767,-0.550421963,-0.12225248,0.799121946,-0.027756145,0.813172973,-4.524899126,0.349853973,-0.334725008,-0.376976026,1.433005863,0.166962698,-0.314636331,0.976989165,2.860713131,-1.224439289,-1.344343024,-0.207851323,-0.778620867,-0.164264546,-0.181232413,-0.071469902,-0.074067545,0.086780594,0.559111864,-0.814097582,-0.895377495,0.037705368,-0.224248077,-0.099713764,0.338543239,-0.314758094,0.118026437,-0.172434951,-0.920184209,-1.243555155,-0.240951167,0.245647497,-1.019631881,0.31742642,-0.908367922,0.903735553,-0.791274521,1.041687961,-0.376398692,0.653930265,-0.063520833,-0.34717506,-0.913281162,0.577229057,-0.256072752,0.325533481,-0.318363217,0.110661575,0.173509841,-1.003888854,0.087064016,1.219719371,1.030285522,-0.22940218,1.518835222,0.111247439,0.735817024,-0.168341928,-1.032492819,0.922104708,-3.049003116,1.746201641,-1.356712282,-0.224850112,0.149472319,-0.563697758,-0.066926526,1.108352952,-0.484189655,-0.06703784,-0.757569338,1.045319217,-0.044961016,-0.404181162,-0.573192493,0.403456843,0.387655759,0.091973979,0.437695989,0.762316459,0.615188116,2.172402656,0.033734774,-0.762568716,0.002930002,0.307882537,-0.179890228,0.644969454,0.236102755,1.313890968,-0.819499615,0.311073399,1.406343693,-0.074079188,-1.106238188,1.135171949,-1.078547081,1.804790822,0.485168881,-0.537670674,0.585989242,-0.105442833,-1.823387038,0.674026797,2.266186623,1.043861435,-0.174447188,-0.517946877,2.482203192,-0.735006625,-2.075477675,0.038129934,-0.869832625,0.031527546,-0.265380051,-0.855293347,2.387085446,0.891446398,-0.438215737,-1.0815813,-0.598467819,0.193592345,-0.353276499,1.304979108,0.227025559,-1.338105376,5.896079275,-1.097055692,0.454285559,-0.672701024
